freq	dB(S(1,1))
9.62000000000000099E6	-1.96918218934687839E-1
9.62999999999999901E6	-1.98541640270037911E-1
9.64000000000000057E6	-2.00180019348701421E-1
9.65000000000000036E6	-2.01833514058395957E-1
9.66000000000000014E6	-2.03502284210358964E-1
9.66999999999999993E6	-2.05186491566219109E-1
9.67999999999999972E6	-2.06886299865377676E-1
9.69000000000000128E6	-2.08601874852809788E-1
9.69999999999999929E6	-2.10333384307310345E-1
9.70999999999999908E6	-2.12080998070143600E-1
9.72000000000000064E6	-2.13844888074240291E-1
9.73000000000000043E6	-2.15625228373804001E-1
9.74000000000000021E6	-2.17422195174354194E-1
9.75000000000000000E6	-2.19235966863348741E-1
9.75999999999999979E6	-2.21066724041270524E-1
9.76999999999999957E6	-2.22914649553153676E-1
9.77999999999999936E6	-2.24779928520696792E-1
9.79000000000000092E6	-2.26662748374834466E-1
9.80000000000000071E6	-2.28563298888888689E-1
9.80999999999999872E6	-2.30481772212253055E-1
9.82000000000000028E6	-2.32418362904564280E-1
9.83000000000000007E6	-2.34373267970564614E-1
9.83999999999999986E6	-2.36346686895358626E-1
9.84999999999999964E6	-2.38338821680360846E-1
9.85999999999999943E6	-2.40349876879901680E-1
9.87000000000000099E6	-2.42380059638185275E-1
9.87999999999999901E6	-2.44429579727165480E-1
9.89000000000000057E6	-2.46498649584816798E-1
9.90000000000000036E6	-2.48587484354130028E-1
9.91000000000000014E6	-2.50696301922787868E-1
9.91999999999999993E6	-2.52825322963398857E-1
9.92999999999999972E6	-2.54974770974491882E-1
9.94000000000000128E6	-2.57144872322121909E-1
9.94999999999999929E6	-2.59335856282278732E-1
9.95999999999999908E6	-2.61547955083847272E-1
9.97000000000000064E6	-2.63781403952434390E-1
9.98000000000000043E6	-2.66036441154868530E-1
9.99000000000000021E6	-2.68313308044394283E-1
1.00000000000000000E7	-2.70612249106765823E-1
1.00099999999999989E7	-2.72933512006922374E-1
1.00200000000000000E7	-2.75277347636724379E-1
1.00299999999999989E7	-2.77644010163201438E-1
1.00400000000000000E7	-2.80033757077790701E-1
1.00500000000000012E7	-2.82446849246439236E-1
1.00599999999999978E7	-2.84883550960469467E-1
1.00700000000000012E7	-2.87344129988271257E-1
1.00800000000000001E7	-2.89828857628076308E-1
1.00899999999999990E7	-2.92338008761371260E-1
1.01000000000000001E7	-2.94871861907534072E-1
1.01099999999999990E7	-2.97430699279096444E-1
1.01200000000000001E7	-3.00014806838108505E-1
1.01299999999999990E7	-3.02624474353595563E-1
1.01400000000000001E7	-3.05259995459717803E-1
1.01500000000000012E7	-3.07921667715290592E-1
1.01600000000000001E7	-3.10609792663919704E-1
1.01699999999999990E7	-3.13324675895635618E-1
1.01800000000000002E7	-3.16066627109179077E-1
1.01900000000000013E7	-3.18835960175748889E-1
1.02000000000000002E7	-3.21632993203524720E-1
1.02099999999999991E7	-3.24458048603622196E-1
1.02200000000000002E7	-3.27311453156897025E-1
1.02300000000000013E7	-3.30193538082281446E-1
1.02400000000000002E7	-3.33104639105975275E-1
1.02499999999999991E7	-3.36045096532062981E-1
1.02600000000000002E7	-3.39015255314329744E-1
1.02699999999999991E7	-3.42015465129330654E-1
1.02800000000000002E7	-3.45046080450853099E-1
1.02900000000000014E7	-3.48107460625454435E-1
1.03000000000000003E7	-3.51199969949687851E-1
1.03099999999999992E7	-3.54323977748402186E-1
1.03200000000000003E7	-3.57479858454553323E-1
1.03299999999999992E7	-3.60667991690626888E-1
1.03400000000000003E7	-3.63888762351142869E-1
1.03499999999999992E7	-3.67142560686913821E-1
1.03600000000000003E7	-3.70429782390865281E-1
1.03700000000000014E7	-3.73750828685103231E-1
1.03799999999999981E7	-3.77106106409910069E-1
1.03900000000000015E7	-3.80496028114008578E-1
1.04000000000000004E7	-3.83921012146864982E-1
1.04099999999999993E7	-3.87381482752184247E-1
1.04200000000000004E7	-3.90877870163567476E-1
1.04299999999999993E7	-3.94410610701584119E-1
1.04400000000000004E7	-3.97980146872775054E-1
1.04499999999999993E7	-4.01586927470416111E-1
1.04599999999999982E7	-4.05231407677194433E-1
1.04700000000000015E7	-4.08914049169592442E-1
1.04800000000000004E7	-4.12635320224512636E-1
1.04899999999999993E7	-4.16395695827404122E-1
1.05000000000000004E7	-4.20195657782907706E-1
1.05099999999999993E7	-4.24035694827167831E-1
1.05200000000000005E7	-4.27916302742259713E-1
1.05299999999999994E7	-4.31837984473026282E-1
1.05400000000000005E7	-4.35801250245700800E-1
1.05500000000000016E7	-4.39806617689021984E-1
1.05599999999999983E7	-4.43854611957539813E-1
1.05699999999999994E7	-4.47945765856989375E-1
1.05800000000000005E7	-4.52080619972577313E-1
1.05899999999999994E7	-4.56259722798992318E-1
1.06000000000000005E7	-4.60483630873249439E-1
1.06099999999999994E7	-4.64752908910174956E-1
1.06200000000000006E7	-4.69068129939972422E-1
1.06299999999999994E7	-4.73429875448815274E-1
1.06400000000000006E7	-4.77838735521818858E-1
1.06499999999999995E7	-4.82295308989044713E-1
1.06600000000000006E7	-4.86800203573859580E-1
1.06699999999999995E7	-4.91354036044437326E-1
1.06800000000000006E7	-4.95957432368036599E-1
1.06900000000000017E7	-5.00611027868289149E-1
1.06999999999999984E7	-5.05315467385284567E-1
1.07099999999999995E7	-5.10071405439107028E-1
1.07200000000000006E7	-5.14879506396041098E-1
1.07299999999999995E7	-5.19740444638428034E-1
1.07400000000000007E7	-5.24654904737442429E-1
1.07499999999999996E7	-5.29623581629414453E-1
1.07600000000000007E7	-5.34647180795517407E-1
1.07699999999999996E7	-5.39726418444775469E-1
1.07799999999999985E7	-5.44862021700916976E-1
1.07900000000000018E7	-5.50054728792680603E-1
1.08000000000000007E7	-5.55305289247665357E-1
1.08099999999999996E7	-5.60614464090348896E-1
1.08200000000000007E7	-5.65983026043798709E-1
1.08299999999999996E7	-5.71411759735002267E-1
1.08400000000000007E7	-5.76901461904827517E-1
1.08499999999999996E7	-5.82452941621726872E-1
1.08599999999999985E7	-5.88067020499644322E-1
1.08700000000000019E7	-5.93744532920318147E-1
1.08799999999999986E7	-5.99486326260027091E-1
1.08899999999999997E7	-6.05293261120704962E-1
1.09000000000000008E7	-6.11166211565542739E-1
1.09099999999999997E7	-6.17106065359707223E-1
1.09200000000000008E7	-6.23113724215289100E-1
1.09299999999999997E7	-6.29190104041398435E-1
1.09400000000000008E7	-6.35336135199305474E-1
1.09499999999999997E7	-6.41552762762693263E-1
1.09599999999999986E7	-6.47840946782723748E-1
1.09699999999999998E7	-6.54201662559245101E-1
1.09800000000000009E7	-6.60635900916342322E-1
1.09899999999999998E7	-6.67144668484605674E-1
1.10000000000000009E7	-6.73728987987997208E-1
1.10099999999999998E7	-6.80389898537508309E-1
1.10199999999999987E7	-6.87128455929908633E-1
1.10299999999999998E7	-6.93945732953100425E-1
1.10400000000000009E7	-7.00842819697547892E-1
1.10499999999999998E7	-7.07820823873817595E-1
1.10599999999999987E7	-7.14880871136867668E-1
1.10699999999999998E7	-7.22024105416971906E-1
1.10800000000000010E7	-7.29251689257057212E-1
1.10899999999999999E7	-7.36564804157314335E-1
1.10999999999999988E7	-7.43964650926703364E-1
1.11099999999999999E7	-7.51452450041789177E-1
1.11200000000000010E7	-7.59029442012848943E-1
1.11299999999999999E7	-7.66696887757747358E-1
1.11400000000000010E7	-7.74456068983122048E-1
1.11499999999999999E7	-7.82308288573771460E-1
1.11600000000000010E7	-7.90254870990279024E-1
1.11699999999999999E7	-7.98297162674534899E-1
1.11799999999999988E7	-8.06436532463827760E-1
1.11900000000000022E7	-8.14674372013525172E-1
1.11999999999999988E7	-8.23012096228794832E-1
1.12100000000000000E7	-8.31451143705256435E-1
1.12200000000000011E7	-8.39992977178310518E-1
1.12300000000000000E7	-8.48639083983183617E-1
1.12400000000000011E7	-8.57390976523171489E-1
1.12500000000000000E7	-8.66250192749001258E-1
1.12599999999999989E7	-8.75218296647221194E-1
1.12700000000000000E7	-8.84296878739973735E-1
1.12799999999999989E7	-8.93487556594467058E-1
1.12900000000000000E7	-9.02791975343776798E-1
1.13000000000000012E7	-9.12211808218533093E-1
1.13099999999999978E7	-9.21748757090085569E-1
1.13200000000000012E7	-9.31404553024910875E-1
1.13300000000000001E7	-9.41180956851543016E-1
1.13399999999999990E7	-9.51079759738615671E-1
1.13500000000000001E7	-9.61102783786451020E-1
1.13599999999999990E7	-9.71251882630571650E-1
1.13700000000000001E7	-9.81528942058473675E-1
1.13799999999999990E7	-9.91935880639850254E-1
1.13900000000000001E7	-1.00247465037002881E0
1.14000000000000012E7	-1.01314723732807099E0
1.14100000000000001E7	-1.02395566234828905E0
1.14199999999999990E7	-1.03490198170702508E0
1.14300000000000002E7	-1.04598828782411424E0
1.14400000000000013E7	-1.05721670997986550E0
1.14500000000000002E7	-1.06858941504728056E0
1.14599999999999991E7	-1.08010860824093147E0
1.14700000000000002E7	-1.09177653388208418E0
1.14800000000000013E7	-1.10359547618015585E0
1.14900000000000002E7	-1.11556776003262836E0
1.14999999999999991E7	-1.12769575184094606E0
1.15100000000000002E7	-1.13998186034640314E0
1.15199999999999991E7	-1.15242853748292529E0
1.15300000000000002E7	-1.16503827925004111E0
1.15400000000000014E7	-1.17781362660447853E0
1.15500000000000003E7	-1.19075716637258777E0
1.15599999999999992E7	-1.20387153218205034E0
1.15700000000000003E7	-1.21715940541604395E0
1.15799999999999992E7	-1.23062351618688703E0
1.15900000000000003E7	-1.24426664433436907E0
1.15999999999999992E7	-1.25809162044383482E0
1.16100000000000003E7	-1.27210132688930799E0
1.16200000000000014E7	-1.28629869889963255E0
1.16299999999999981E7	-1.30068672564951893E0
1.16400000000000015E7	-1.31526845137402515E0
1.16500000000000004E7	-1.33004697651078163E0
1.16599999999999993E7	-1.34502545886677205E0
1.16700000000000004E7	-1.36020711481302681E0
1.16799999999999993E7	-1.37559522050589944E0
1.16900000000000004E7	-1.39119311313816740E0
1.16999999999999993E7	-1.40700419221843642E0
1.17099999999999982E7	-1.42303192087948638E0
1.17200000000000015E7	-1.43927982721931835E0
1.17300000000000004E7	-1.45575150567225609E0
1.17399999999999993E7	-1.47245061841209890E0
1.17500000000000004E7	-1.48938089679028218E0
1.17599999999999993E7	-1.50654614280597765E0
1.17700000000000005E7	-1.52395023061284474E0
1.17799999999999994E7	-1.54159710806090855E0
1.17900000000000005E7	-1.55949079827575776E0
1.18000000000000016E7	-1.57763540127611290E0
1.18099999999999983E7	-1.59603509562921309E0
1.18199999999999994E7	-1.61469414014905199E0
1.18300000000000005E7	-1.63361687563234681E0
1.18399999999999994E7	-1.65280772664023412E0
1.18500000000000005E7	-1.67227120332250623E0
1.18599999999999994E7	-1.69201190328617335E0
1.18700000000000006E7	-1.71203451351191260E0
1.18799999999999994E7	-1.73234381231740309E0
1.18900000000000006E7	-1.75294467136901777E0
1.18999999999999995E7	-1.77384205774645065E0
1.19100000000000006E7	-1.79504103605745224E0
1.19199999999999995E7	-1.81654677060678726E0
1.19300000000000006E7	-1.83836452762202951E0
1.19400000000000017E7	-1.86049967753448864E0
1.19499999999999984E7	-1.88295769732004126E0
1.19599999999999995E7	-1.90574417290145925E0
1.19700000000000006E7	-1.92886480161280449E0
1.19799999999999995E7	-1.95232539472853883E0
1.19900000000000007E7	-1.97613188005999141E0
1.19999999999999996E7	-2.00029030462026025E0
1.20100000000000007E7	-2.02480683736258671E0
1.20199999999999996E7	-2.04968777198932095E0
1.20299999999999985E7	-2.07493952984029173E0
1.20400000000000018E7	-2.10056866285861910E0
1.20500000000000007E7	-2.12658185663938593E0
1.20599999999999996E7	-2.15298593356045131E0
1.20700000000000007E7	-2.17978785600480895E0
1.20799999999999996E7	-2.20699472967009980E0
1.20900000000000007E7	-2.23461380697501033E0
1.20999999999999996E7	-2.26265249055967965E0
1.21099999999999985E7	-2.29111833689292776E0
1.21200000000000019E7	-2.32001905997763913E0
1.21299999999999986E7	-2.34936253517139981E0
1.21399999999999997E7	-2.37915680311467170E0
1.21500000000000008E7	-2.40941007378246663E0
1.21599999999999997E7	-2.44013073065236297E0
1.21700000000000008E7	-2.47132733500332158E0
1.21799999999999997E7	-2.50300863034660104E0
1.21900000000000008E7	-2.53518354699174608E0
1.21999999999999997E7	-2.56786120675930762E0
1.22099999999999986E7	-2.60105092783894776E0
1.22199999999999998E7	-2.63476222980701325E0
1.22300000000000009E7	-2.66900483880463479E0
1.22399999999999998E7	-2.70378869288394208E0
1.22500000000000009E7	-2.73912394753326183E0
1.22599999999999998E7	-2.77502098138539477E0
1.22699999999999987E7	-2.81149040211975665E0
1.22799999999999998E7	-2.84854305256512763E0
1.22900000000000009E7	-2.88619001701516265E0
1.22999999999999998E7	-2.92444262776287323E0
1.23099999999999987E7	-2.96331247186576352E0
1.23199999999999998E7	-3.00281139815800779E0
1.23300000000000010E7	-3.04295152450924711E0
1.23399999999999999E7	-3.08374524535579342E0
1.23499999999999988E7	-3.12520523950936013E0
1.23599999999999999E7	-3.16734447825773380E0
1.23700000000000010E7	-3.21017623377638461E0
1.23799999999999999E7	-3.25371408786358129E0
1.23900000000000010E7	-3.29797194101468705E0
1.23999999999999999E7	-3.34296402185747521E0
1.24100000000000010E7	-3.38870489696424304E0
1.24199999999999999E7	-3.43520948106239077E0
1.24299999999999988E7	-3.48249304766418177E0
1.24400000000000022E7	-3.53057124013905099E0
1.24499999999999988E7	-3.57946008325346332E0
1.24600000000000000E7	-3.62917599520427503E0
1.24700000000000011E7	-3.67973580017116753E0
1.24800000000000000E7	-3.73115674142449638E0
1.24900000000000011E7	-3.78345649500887893E0
1.25000000000000000E7	-3.83665318405170108E0
1.25099999999999989E7	-3.89076539372025554E0
1.25200000000000000E7	-3.94581218687048985E0
1.25299999999999989E7	-4.00181312043070836E0
1.25400000000000000E7	-4.05878826256850100E0
1.25500000000000012E7	-4.11675821067622838E0
1.25599999999999978E7	-4.17574411024107661E0
1.25700000000000012E7	-4.23576767464680604E0
1.25800000000000001E7	-4.29685120596616432E0
1.25899999999999990E7	-4.35901761681314692E0
1.26000000000000001E7	-4.42229045331793191E0
1.26099999999999990E7	-4.48669391930220662E0
1.26200000000000001E7	-4.55225290172899744E0
1.26299999999999990E7	-4.61899299752176429E0
1.26400000000000001E7	-4.68694054183628772E0
1.26500000000000012E7	-4.75612263788511314E0
1.26600000000000001E7	-4.82656718843309651E0
1.26699999999999990E7	-4.89830292906139508E0
1.26800000000000002E7	-4.97135946334487500E0
1.26900000000000013E7	-5.04576730006421581E0
1.27000000000000002E7	-5.12155789260898509E0
1.27099999999999991E7	-5.19876368072179762E0
1.27200000000000002E7	-5.27741813476913268E0
1.27300000000000013E7	-5.35755580271325549E0
1.27400000000000002E7	-5.43921236000179142E0
1.27499999999999991E7	-5.52242466257935938E0
1.27600000000000002E7	-5.60723080328864842E0
1.27699999999999991E7	-5.69367017189533264E0
1.27800000000000002E7	-5.78178351904481325E0
1.27900000000000014E7	-5.87161302445607980E0
1.28000000000000003E7	-5.96320236969703021E0
1.28099999999999992E7	-6.05659681590827592E0
1.28199999999999981E7	-6.15184328690066895E0
1.28300000000000014E7	-6.24899045806797027E0
1.28400000000000003E7	-6.34808885160612490E0
1.28499999999999992E7	-6.44919093858606463E0
1.28600000000000003E7	-6.55235124848138817E0
1.28699999999999992E7	-6.65762648681215286E0
1.28800000000000003E7	-6.76507566161054896E0
1.28900000000000015E7	-6.87476021954986027E0
1.29000000000000004E7	-6.98674419259265012E0
1.29099999999999993E7	-7.10109435615962425E0
1.29199999999999982E7	-7.21788039991794150E0
1.29300000000000015E7	-7.33717511238997133E0
1.29400000000000004E7	-7.45905458075668193E0
1.29499999999999993E7	-7.58359840735408142E0
1.29599999999999982E7	-7.71088994454999810E0
1.29699999999999993E7	-7.84101654990604402E0
1.29800000000000004E7	-7.97406986372939475E0
1.29899999999999993E7	-8.11014611139228236E0
1.30000000000000004E7	-8.24934643312813343E0
1.30099999999999993E7	-8.39177724428867222E0
1.30200000000000005E7	-8.53755062950484067E0
1.30300000000000016E7	-8.68678477461769916E0
1.30400000000000005E7	-8.83960444076703311E0
1.30500000000000016E7	-8.99614148565742688E0
1.30599999999999983E7	-9.15653543767580835E0
1.30699999999999994E7	-9.32093412943214261E0
1.30800000000000027E7	-9.48949439815446816E0
1.30899999999999994E7	-9.66238286158474402E0
1.31000000000000005E7	-9.83977677927748218E0
1.31099999999999994E7	-1.00218650107713447E1
1.31199999999999983E7	-1.02088490839560686E1
1.31300000000000017E7	-1.04009443891121300E1
1.31400000000000006E7	-1.05983815166989448E1
1.31499999999999995E7	-1.08014077601155511E1
1.31600000000000006E7	-1.10102888083220884E1
1.31699999999999973E7	-1.12253106577311224E1
1.31800000000000006E7	-1.14467817782827641E1
1.31900000000000017E7	-1.16750355751526103E1
1.31999999999999984E7	-1.19104331957173981E1
1.32099999999999995E7	-1.21533667413757018E1
1.32199999999999984E7	-1.24042629561134388E1
1.32299999999999995E7	-1.26635874790441605E1
1.32400000000000007E7	-1.29318497673236421E1
1.32499999999999996E7	-1.32096088199423067E1
1.32600000000000007E7	-1.34974798634710069E1
1.32699999999999996E7	-1.37961421997595801E1
1.32800000000000007E7	-1.41063484658624128E1
1.32900000000000018E7	-1.44289356212047548E1
1.33000000000000007E7	-1.47648380621591024E1
1.33099999999999996E7	-1.51151033759203912E1
1.33199999999999985E7	-1.54809113948969101E1
1.33300000000000018E7	-1.58635974133671387E1
1.33400000000000007E7	-1.62646807010430372E1
1.33499999999999996E7	-1.66858998241352952E1
1.33599999999999985E7	-1.71292568082393326E1
1.33699999999999997E7	-1.75970729181478869E1
1.33800000000000008E7	-1.80920598922766973E1
1.33899999999999997E7	-1.86174120182383662E1
1.34000000000000008E7	-1.91769267332749571E1
1.34099999999999997E7	-1.97751649034001309E1
1.34199999999999986E7	-2.04176672824969518E1
1.34300000000000019E7	-2.11112520685248706E1
1.34400000000000008E7	-2.18644320132587699E1
1.34499999999999997E7	-2.26880118102151629E1
1.34599999999999986E7	-2.35959638588317677E1
1.34699999999999998E7	-2.46067440869205711E1
1.34800000000000009E7	-2.57453171145590964E1
1.34899999999999998E7	-2.70463307588587831E1
1.35000000000000009E7	-2.85590739829454199E1
1.35099999999999998E7	-3.03545635959061988E1
1.35199999999999987E7	-3.25306771232096192E1
1.35300000000000020E7	-3.51773221070412490E1
1.35400000000000009E7	-3.80438836334288677E1
1.35499999999999998E7	-3.92815296592974139E1
1.35599999999999987E7	-3.72945285523218129E1
1.35699999999999976E7	-3.44156238382025137E1
1.35800000000000010E7	-3.19149250809137053E1
1.35899999999999999E7	-2.98681182743070295E1
1.35999999999999988E7	-2.81721790800862681E1
1.36099999999999999E7	-2.67364778946662529E1
1.36199999999999988E7	-2.54968576357861787E1
1.36299999999999999E7	-2.44087458398023260E1
1.36400000000000010E7	-2.34406070097206598E1
1.36499999999999999E7	-2.25695520316183051E1
1.36600000000000010E7	-2.17785414985669457E1
1.36699999999999977E7	-2.10545945125714473E1
1.36800000000000010E7	-2.03876173186652876E1
1.36900000000000022E7	-1.97696182626014982E1
1.36999999999999988E7	-1.91941686978787618E1
1.37100000000000000E7	-1.86560242404694954E1
1.37199999999999989E7	-1.81508530496324982E1
1.37300000000000000E7	-1.76750371482612390E1
1.37400000000000011E7	-1.72255246242515203E1
1.37500000000000000E7	-1.67997179520549933E1
1.37599999999999989E7	-1.63953884024098495E1
1.37700000000000000E7	-1.60106095945869176E1
1.37800000000000011E7	-1.56437052992803793E1
1.37900000000000000E7	-1.52932079918783081E1
1.38000000000000012E7	-1.49578256151746958E1
1.38099999999999978E7	-1.46364146818817664E1
1.38199999999999990E7	-1.43279583240357877E1
1.38300000000000023E7	-1.40315482397782421E1
1.38399999999999990E7	-1.37463697380219241E1
1.38500000000000001E7	-1.34716892660385401E1
1.38599999999999990E7	-1.32068439424790185E1
1.38700000000000001E7	-1.29512327219079726E1
1.38800000000000012E7	-1.27043088956141337E1
1.38900000000000001E7	-1.24655736938550343E1
1.39000000000000012E7	-1.22345708013672283E1
1.39100000000000001E7	-1.20108816343752833E1
1.39199999999999990E7	-1.17941212559095177E1
1.39300000000000024E7	-1.15839348288468269E1
1.39400000000000013E7	-1.13799945240692546E1
1.39500000000000002E7	-1.11819968155608773E1
1.39599999999999991E7	-1.09896601058577947E1
1.39699999999999980E7	-1.08027226346842165E1
1.39800000000000013E7	-1.06209406312675769E1
1.39900000000000002E7	-1.04440866771013807E1
1.39999999999999991E7	-1.02719482510877902E1
1.40100000000000002E7	-1.01043264332525040E1
1.40199999999999991E7	-9.94103474677984522E0
1.40300000000000002E7	-9.78189812105055800E0
1.40400000000000014E7	-9.62675196085323925E0
1.40500000000000003E7	-9.47544130900663717E0
1.40599999999999992E7	-9.32782009138348478E0
1.40699999999999981E7	-9.18375043481335318E0
1.40800000000000014E7	-9.04310204959115538E0
1.40900000000000003E7	-8.90575166939906282E0
1.40999999999999992E7	-8.77158254236430679E0
1.41100000000000003E7	-8.64048396775316263E0
1.41199999999999992E7	-8.51235087348793229E0
1.41300000000000003E7	-8.38708343024842762E0
1.41400000000000015E7	-8.26458669842412874E0
1.41500000000000004E7	-8.14477030462154516E0
1.41599999999999993E7	-8.02754814480703693E0
1.41699999999999982E7	-7.91283811149694127E0
1.41800000000000015E7	-7.80056184269555342E0
1.41900000000000004E7	-7.69064449053377075E0
1.41999999999999993E7	-7.58301450777866126E0
1.42099999999999982E7	-7.47760345058198439E0
1.42199999999999993E7	-7.37434579600864559E0
1.42300000000000004E7	-7.27317877302896321E0
1.42399999999999993E7	-7.17404220580248086E0
1.42500000000000004E7	-7.07687836818800875E0
1.42599999999999993E7	-6.98163184853086261E0
1.42700000000000005E7	-6.88824942386208683E0
1.42800000000000016E7	-6.79667994273061815E0
1.42900000000000005E7	-6.70687421596707978E0
1.43000000000000016E7	-6.61878491473662223E0
1.43099999999999983E7	-6.53236647530273995E0
1.43199999999999994E7	-6.44757500997584643E0
1.43300000000000027E7	-6.36436822376690081E0
1.43399999999999994E7	-6.28270533630845307E0
1.43500000000000005E7	-6.20254700864764441E0
1.43599999999999994E7	-6.12385527454394651E0
1.43699999999999983E7	-6.04659347594234475E0
1.43800000000000017E7	-5.97072620231720919E0
1.43900000000000006E7	-5.89621923360540912E0
1.43999999999999995E7	-5.82303948647876268E0
1.44100000000000006E7	-5.75115496371518908E0
1.44199999999999973E7	-5.68053470645634473E0
1.44300000000000006E7	-5.61114874915403039E0
1.44400000000000017E7	-5.54296807701981642E0
1.44499999999999984E7	-5.47596458581241929E0
1.44599999999999995E7	-5.41011104380629781E0
1.44699999999999984E7	-5.34538105579867562E0
1.44799999999999995E7	-5.28174902902160959E0
1.44900000000000007E7	-5.21919014083857391E0
1.44999999999999996E7	-5.15768030810989053E0
1.45100000000000007E7	-5.09719615812414961E0
1.45199999999999996E7	-5.03771500099631453E0
1.45300000000000007E7	-4.97921480344440770E0
1.45400000000000018E7	-4.92167416385821799E0
1.45500000000000007E7	-4.86507228858496443E0
1.45599999999999996E7	-4.80938896935729154E0
1.45699999999999985E7	-4.75460456179733271E0
1.45800000000000018E7	-4.70069996493287690E0
1.45900000000000007E7	-4.64765660166948624E0
1.45999999999999996E7	-4.59545640016038792E0
1.46099999999999985E7	-4.54408177602726937E0
1.46199999999999997E7	-4.49351561538064637E0
1.46300000000000008E7	-4.44374125859833224E0
1.46399999999999997E7	-4.39474248481873087E0
1.46500000000000008E7	-4.34650349711046768E0
1.46599999999999997E7	-4.29900890828273941E0
1.46699999999999986E7	-4.25224372730054689E0
1.46800000000000019E7	-4.20619334627549346E0
1.46900000000000008E7	-4.16084352799913049E0
1.46999999999999997E7	-4.11618039399341029E0
1.47099999999999986E7	-4.07219041304976415E0
1.47199999999999998E7	-4.02886039023386466E0
1.47300000000000009E7	-3.98617745633096154E0
1.47399999999999998E7	-3.94412905771112543E0
1.47500000000000009E7	-3.90270294659336070E0
1.47599999999999998E7	-3.86188717168888651E0
1.47699999999999987E7	-3.82167006920572128E0
1.47800000000000020E7	-3.78204025419687362E0
1.47900000000000009E7	-3.74298661223644347E0
1.47999999999999998E7	-3.70449829140718379E0
1.48099999999999987E7	-3.66656469458686374E0
1.48199999999999976E7	-3.62917547201748469E0
1.48300000000000010E7	-3.59232051414612563E0
1.48399999999999999E7	-3.55598994472460905E0
1.48499999999999988E7	-3.52017411415602499E0
1.48599999999999999E7	-3.48486359307802740E0
1.48699999999999988E7	-3.45004916617155155E0
1.48799999999999999E7	-3.41572182618559106E0
1.48900000000000010E7	-3.38187276816917670E0
1.48999999999999999E7	-3.34849338390073559E0
1.49100000000000010E7	-3.31557525650732465E0
1.49199999999999977E7	-3.28311015526512850E0
1.49300000000000010E7	-3.25109003057432755E0
1.49400000000000022E7	-3.21950700910039744E0
1.49499999999999988E7	-3.18835338907588017E0
1.49600000000000000E7	-3.15762163575500487E0
