freq	dB(S(2,2))
1.49600000000000000E7	-3.46105246925797427E0
1.49699999999999989E7	-3.43115769169014673E0
1.49800000000000000E7	-3.40164390504145064E0
1.49900000000000011E7	-3.37250485870468397E0
1.50000000000000000E7	-3.34373442327686288E0
1.50099999999999989E7	-3.31532658791171286E0
1.50200000000000000E7	-3.28727545773527075E0
1.50300000000000011E7	-3.25957525132230908E0
1.50400000000000000E7	-3.23222029823286361E0
1.50500000000000012E7	-3.20520503660707012E0
1.50599999999999978E7	-3.17852401081609015E0
1.50699999999999990E7	-3.15217186916974779E0
1.50800000000000023E7	-3.12614336167704554E0
1.50899999999999990E7	-3.10043333786045139E0
1.51000000000000001E7	-3.07503674462081422E0
1.51099999999999990E7	-3.04994862415301382E0
1.51200000000000001E7	-3.02516411191043177E0
1.51300000000000012E7	-3.00067843461689066E0
1.51400000000000001E7	-2.97648690832557339E0
1.51500000000000012E7	-2.95258493652291953E0
1.51600000000000001E7	-2.92896800827719916E0
1.51699999999999990E7	-2.90563169642964914E0
1.51800000000000024E7	-2.88257165582838049E0
1.51900000000000013E7	-2.85978362160291155E0
1.52000000000000002E7	-2.83726340747875216E0
1.52099999999999991E7	-2.81500690413110100E0
1.52199999999999980E7	-2.79301007757659425E0
1.52300000000000013E7	-2.77126896760203456E0
1.52400000000000002E7	-2.74977968622960134E0
1.52499999999999991E7	-2.72853841621698123E0
1.52600000000000002E7	-2.70754140959210288E0
1.52699999999999991E7	-2.68678498622149542E0
1.52800000000000002E7	-2.66626553241132935E0
1.52900000000000014E7	-2.64597949954028921E0
1.53000000000000003E7	-2.62592340272363822E0
1.53099999999999992E7	-2.60609381950770169E0
1.53199999999999981E7	-2.58648738859401872E0
1.53300000000000014E7	-2.56710080859215983E0
1.53400000000000003E7	-2.54793083680093835E0
1.53499999999999992E7	-2.52897428801713620E0
1.53600000000000003E7	-2.51022803337086975E0
1.53699999999999992E7	-2.49168899918709474E0
1.53800000000000003E7	-2.47335416587301138E0
1.53900000000000015E7	-2.45522056683001511E0
1.54000000000000004E7	-2.43728528738994532E0
1.54099999999999993E7	-2.41954546377530910E0
1.54199999999999982E7	-2.40199828208223565E0
1.54300000000000015E7	-2.38464097728656199E0
1.54400000000000004E7	-2.36747083227124833E0
1.54499999999999993E7	-2.35048517687598979E0
1.54599999999999982E7	-2.33368138696721594E0
1.54699999999999993E7	-2.31705688352898598E0
1.54800000000000004E7	-2.30060913177356197E0
1.54899999999999993E7	-2.28433564027178981E0
1.55000000000000004E7	-2.26823396010210221E0
1.55099999999999993E7	-2.25230168401854414E0
1.55200000000000005E7	-2.23653644563669785E0
1.55300000000000016E7	-2.22093591863723017E0
1.55400000000000005E7	-2.20549781598697692E0
1.55500000000000016E7	-2.19021988917671173E0
1.55599999999999983E7	-2.17509992747546832E0
1.55699999999999994E7	-2.16013575720083528E0
1.55800000000000027E7	-2.14532524100523059E0
1.55899999999999994E7	-2.13066627717715829E0
1.56000000000000005E7	-2.11615679895775388E0
1.56099999999999994E7	-2.10179477387177105E0
1.56199999999999983E7	-2.08757820307274677E0
1.56300000000000017E7	-2.07350512070270376E0
1.56400000000000006E7	-2.05957359326444855E0
1.56499999999999995E7	-2.04578171900839401E0
1.56600000000000006E7	-2.03212762733123009E0
1.56699999999999973E7	-2.01860947818819447E0
1.56800000000000006E7	-2.00522546151723580E0
1.56900000000000017E7	-1.99197379667530994E0
1.56999999999999984E7	-1.97885273188698885E0
1.57099999999999995E7	-1.96586054370388985E0
1.57199999999999984E7	-1.95299553647606894E0
1.57299999999999995E7	-1.94025604183407663E0
1.57400000000000007E7	-1.92764041818196441E0
1.57499999999999996E7	-1.91514705020070597E0
1.57600000000000007E7	-1.90277434836204629E0
1.57699999999999996E7	-1.89052074845242690E0
1.57800000000000007E7	-1.87838471110653571E0
1.57900000000000018E7	-1.86636472135075038E0
1.58000000000000007E7	-1.85445928815582484E0
1.58099999999999996E7	-1.84266694399875641E0
1.58199999999999985E7	-1.83098624443371483E0
1.58300000000000018E7	-1.81941576767168423E0
1.58400000000000007E7	-1.80795411416866969E0
1.58499999999999996E7	-1.79659990622234234E0
1.58599999999999985E7	-1.78535178757692314E0
1.58699999999999997E7	-1.77420842303590831E0
1.58800000000000008E7	-1.76316849808282750E0
1.58899999999999997E7	-1.75223071850958667E0
1.59000000000000008E7	-1.74139381005226523E0
1.59099999999999997E7	-1.73065651803431453E0
1.59199999999999986E7	-1.72001760701687822E0
1.59300000000000019E7	-1.70947586045611644E0
1.59400000000000008E7	-1.69903008036741743E0
1.59499999999999997E7	-1.68867908699628799E0
1.59599999999999986E7	-1.67842171849578947E0
1.59699999999999998E7	-1.66825683061036978E0
1.59800000000000009E7	-1.65818329636609096E0
1.59899999999999998E7	-1.64820000576675363E0
1.60000000000000009E7	-1.63830586549630230E0
1.60099999999999976E7	-1.62849979862685146E0
1.60199999999999987E7	-1.61878074433265118E0
1.60300000000000020E7	-1.60914765760956469E0
1.60399999999999987E7	-1.59959950899995196E0
1.60499999999999998E7	-1.59013528432322415E0
1.60599999999999987E7	-1.58075398441138493E0
1.60699999999999998E7	-1.57145462484972609E0
1.60800000000000010E7	-1.56223623572292869E0
1.60899999999999999E7	-1.55309786136547689E0
1.61000000000000010E7	-1.54403856011747465E0
1.61099999999999999E7	-1.53505740408483682E0
1.61199999999999966E7	-1.52615347890432962E0
1.61300000000000021E7	-1.51732588351285336E0
1.61400000000000010E7	-1.50857372992144412E0
1.61499999999999977E7	-1.49989614299348606E0
1.61600000000000010E7	-1.49129226022706041E0
1.61699999999999977E7	-1.48276123154167561E0
1.61799999999999988E7	-1.47430221906888392E0
1.61900000000000022E7	-1.46591439694685244E0
1.61999999999999988E7	-1.45759695111912402E0
1.62100000000000000E7	-1.44934907913673028E0
1.62199999999999989E7	-1.44116998996444279E0
1.62300000000000000E7	-1.43305890379049217E0
1.62400000000000011E7	-1.42501505183993071E0
1.62500000000000000E7	-1.41703767619136789E0
1.62599999999999989E7	-1.40912602959740174E0
1.62700000000000000E7	-1.40127937530811053E0
1.62800000000000011E7	-1.39349698689807200E0
1.62900000000000000E7	-1.38577814809653810E0
1.63000000000000012E7	-1.37812215262062088E0
1.63099999999999978E7	-1.37052830401189141E0
1.63200000000000012E7	-1.36299591547565457E0
1.63300000000000023E7	-1.35552430972339044E0
1.63399999999999990E7	-1.34811281881815948E0
1.63500000000000023E7	-1.34076078402266274E0
1.63599999999999990E7	-1.33346755565025665E0
1.63699999999999979E7	-1.32623249291857404E0
1.63800000000000034E7	-1.31905496380597498E0
1.63900000000000001E7	-1.31193434491042993E0
1.63999999999999990E7	-1.30487002131125274E0
1.64100000000000001E7	-1.29786138643290716E0
1.64199999999999990E7	-1.29090784191185470E0
1.64300000000000002E7	-1.28400879746525454E0
1.64400000000000013E7	-1.27716367076246273E0
1.64500000000000002E7	-1.27037188729864203E0
1.64600000000000013E7	-1.26363288027072529E0
1.64699999999999980E7	-1.25694609045550898E0
1.64800000000000013E7	-1.25031096608999159E0
1.64900000000000024E7	-1.24372696275399863E0
1.64999999999999991E7	-1.23719354325465813E0
1.65099999999999980E7	-1.23071017751302847E0
1.65199999999999991E7	-1.22427634245292061E0
1.65300000000000002E7	-1.21789152189132532E0
1.65399999999999991E7	-1.21155520643122649E0
1.65500000000000003E7	-1.20526689335586412E0
1.65599999999999992E7	-1.19902608652533016E0
1.65700000000000003E7	-1.19283229627451171E0
1.65800000000000014E7	-1.18668503931318314E0
1.65900000000000003E7	-1.18058383862771610E0
1.66000000000000014E7	-1.17452822338450780E0
1.66100000000000003E7	-1.16851772883515426E0
1.66199999999999970E7	-1.16255189622319488E0
1.66300000000000026E7	-1.15663027269253393E0
1.66400000000000015E7	-1.15075241119748561E0
1.66499999999999981E7	-1.14491787041427817E0
1.66599999999999993E7	-1.13912621465425334E0
1.66699999999999982E7	-1.13337701377839473E0
1.66799999999999993E7	-1.12766984311339646E0
1.66900000000000004E7	-1.12200428336921854E0
1.66999999999999993E7	-1.11637992055802338E0
1.67100000000000004E7	-1.11079634591454646E0
1.67199999999999993E7	-1.10525315581760242E0
1.67300000000000004E7	-1.09974995171342327E0
1.67400000000000015E7	-1.09428634003966763E0
1.67500000000000004E7	-1.08886193215140614E0
1.67599999999999971E7	-1.08347634424766248E0
1.67700000000000005E7	-1.07812919729979062E0
1.67800000000000016E7	-1.07282011698068636E0
1.67899999999999983E7	-1.06754873359546565E0
1.68000000000000016E7	-1.06231468201303225E0
1.68099999999999983E7	-1.05711760159904133E0
1.68199999999999994E7	-1.05195713614983077E0
1.68300000000000027E7	-1.04683293382758924E0
1.68399999999999994E7	-1.04174464709638492E0
1.68500000000000005E7	-1.03669193265964532E0
1.68599999999999994E7	-1.03167445139824698E0
1.68699999999999983E7	-1.02669186830985670E0
1.68800000000000017E7	-1.02174385244940069E0
1.68900000000000006E7	-1.01683007687022808E0
1.68999999999999995E7	-1.01195021856648171E0
1.69100000000000006E7	-1.00710395841623601E0
1.69199999999999973E7	-1.00229098112580117E0
1.69300000000000006E7	-9.97510975174742498E-1
1.69400000000000017E7	-9.92763632761812076E-1
1.69499999999999984E7	-9.88048649751963737E-1
1.69600000000000017E7	-9.83365725623941245E-1
1.69699999999999984E7	-9.78714563419005756E-1
1.69799999999999995E7	-9.74094869690284426E-1
1.69900000000000029E7	-9.69506354453035968E-1
1.69999999999999996E7	-9.64948731135768334E-1
1.70099999999999985E7	-9.60421716532004943E-1
1.70199999999999996E7	-9.55925030753056149E-1
1.70300000000000007E7	-9.51458397181174931E-1
1.70399999999999996E7	-9.47021542423964213E-1
1.70500000000000007E7	-9.42614196269094329E-1
1.70599999999999996E7	-9.38236091639999437E-1
1.70700000000000007E7	-9.33886964552099563E-1
1.70800000000000018E7	-9.29566554069909046E-1
1.70900000000000007E7	-9.25274602264695645E-1
1.71000000000000019E7	-9.21010854172870275E-1
1.71099999999999985E7	-9.16775057754945877E-1
1.71199999999999974E7	-9.12566963855363689E-1
1.71300000000000030E7	-9.08386326162693436E-1
1.71399999999999997E7	-9.04232901170612990E-1
1.71499999999999986E7	-9.00106448139556292E-1
1.71599999999999997E7	-8.96006729058727736E-1
1.71699999999999986E7	-8.91933508609040082E-1
1.71799999999999997E7	-8.87886554126313499E-1
1.71900000000000008E7	-8.83865635565277152E-1
1.71999999999999997E7	-8.79870525464024311E-1
1.72100000000000009E7	-8.75900998909109418E-1
1.72199999999999998E7	-8.71956833501064921E-1
1.72300000000000009E7	-8.68037809320524190E-1
1.72400000000000020E7	-8.64143708894955687E-1
1.72500000000000009E7	-8.60274317165604785E-1
1.72599999999999976E7	-8.56429421455476714E-1
1.72699999999999987E7	-8.52608811437228908E-1
1.72800000000000020E7	-8.48812279101965039E-1
1.72899999999999987E7	-8.45039618728310593E-1
1.72999999999999998E7	-8.41290626852119061E-1
1.73099999999999987E7	-8.37565102236362158E-1
1.73199999999999998E7	-8.33862845841907507E-1
1.73300000000000010E7	-8.30183660798270395E-1
1.73399999999999999E7	-8.26527352375228475E-1
1.73500000000000010E7	-8.22893727954512855E-1
1.73599999999999999E7	-8.19282597002207957E-1
1.73699999999999966E7	-8.15693771041417293E-1
1.73800000000000021E7	-8.12127063625374568E-1
1.73900000000000010E7	-8.08582290310982010E-1
1.73999999999999977E7	-8.05059268632733449E-1
1.74100000000000010E7	-8.01557818076990891E-1
1.74199999999999977E7	-7.98077760056678986E-1
1.74299999999999988E7	-7.94618917886487353E-1
1.74400000000000022E7	-7.91181116758122904E-1
1.74499999999999988E7	-7.87764183716291733E-1
1.74600000000000000E7	-7.84367947634744134E-1
1.74699999999999989E7	-7.80992239192938875E-1
1.74800000000000000E7	-7.77636890852797968E-1
1.74900000000000011E7	-7.74301736835985555E-1
1.75000000000000000E7	-7.70986613101472518E-1
1.75099999999999989E7	-7.67691357323413648E-1
1.75200000000000000E7	-7.64415808869341795E-1
1.75300000000000011E7	-7.61159808778700153E-1
1.75400000000000000E7	-7.57923199741760101E-1
1.75500000000000012E7	-7.54705826078676267E-1
1.75599999999999978E7	-7.51507533719044574E-1
1.75700000000000012E7	-7.48328170181556906E-1
1.75800000000000023E7	-7.45167584554239237E-1
1.75899999999999990E7	-7.42025627474562821E-1
1.76000000000000023E7	-7.38902151110240979E-1
1.76099999999999990E7	-7.35797009140143476E-1
1.76199999999999979E7	-7.32710056735402127E-1
1.76300000000000034E7	-7.29641150540940497E-1
1.76400000000000001E7	-7.26590148657125567E-1
1.76499999999999990E7	-7.23556910621853699E-1
1.76600000000000001E7	-7.20541297392765223E-1
1.76699999999999990E7	-7.17543171329708240E-1
1.76800000000000002E7	-7.14562396177567205E-1
1.76900000000000013E7	-7.11598837049154298E-1
1.77000000000000002E7	-7.08652360408607507E-1
1.77100000000000013E7	-7.05722834054723780E-1
1.77199999999999980E7	-7.02810127104736537E-1
1.77300000000000013E7	-6.99914109978315135E-1
1.77400000000000024E7	-6.97034654381594265E-1
1.77499999999999991E7	-6.94171633291801182E-1
1.77599999999999980E7	-6.91324920941636201E-1
1.77699999999999991E7	-6.88494392804245159E-1
1.77800000000000002E7	-6.85679925578235050E-1
1.77899999999999991E7	-6.82881397172879989E-1
1.78000000000000003E7	-6.80098686693719934E-1
1.78099999999999992E7	-6.77331674428077068E-1
1.78200000000000003E7	-6.74580241831030403E-1
1.78300000000000014E7	-6.71844271511401381E-1
1.78400000000000003E7	-6.69123647218060391E-1
1.78500000000000014E7	-6.66418253826380980E-1
1.78600000000000003E7	-6.63727977324841945E-1
1.78699999999999970E7	-6.61052704801871283E-1
1.78800000000000026E7	-6.58392324432840681E-1
1.78900000000000015E7	-6.55746725467243419E-1
1.78999999999999981E7	-6.53115798216077259E-1
1.79099999999999993E7	-6.50499434039351154E-1
1.79199999999999982E7	-6.47897525333803159E-1
1.79299999999999993E7	-6.45309965520742157E-1
1.79400000000000004E7	-6.42736649034125129E-1
1.79499999999999993E7	-6.40177471308752111E-1
1.79600000000000004E7	-6.37632328768590817E-1
1.79699999999999993E7	-6.35101118815331578E-1
1.79800000000000004E7	-6.32583739817071056E-1
1.79900000000000015E7	-6.30080091097092065E-1
1.80000000000000004E7	-6.27590072922839148E-1


